"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[W]"     ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"
          0,           0,           0,      -2.925675207,      -3.030139892,      -3.765630153,       -3.43751936,           17.5875,      0.1304789175,      0.3382480771,   -0.000558660541,     0.06658776219,     -0.2895837152,    -0.02383842001,      0.1304789175,   -0.000558660541,      0.3382480771,       2.592358089
          0,           0,           1,      -2.514147449,      -2.226424848,      -2.794070076,      -2.447095428,           17.5875,     0.09791854636,      0.3831353311,  -0.0009645738552,     0.07397264623,     -0.3251980453,    -0.02600695391,     0.09791854636,  -0.0009645738552,      0.3831353311,       3.912796353
          0,           0,           2,      -2.703763112,      -2.421252611,      -3.029218586,      -2.615839324,           17.5875,      0.0541852258,      0.3711828819,   -0.001211018998,      0.1046460455,     -0.3077679221,    -0.02974841284,      0.0541852258,   -0.001211018998,      0.3711828819,       6.850259945
          0,           0,           3,      -2.867464529,      -2.529251251,      -3.104287272,      -2.660072773,           17.5875,     0.02355482614,      0.3494145217,   -0.001422162826,      0.1405158938,     -0.2852859568,    -0.03707404704,     0.02355482614,   -0.001422162826,      0.3494145217,        14.8340947
          0,           0,           4,      -3.030598574,      -2.608963239,      -3.172992695,      -2.718532176,           17.5875,     0.00757424136,      0.3260523493,     -0.0016068753,      0.1580425182,     -0.2617537967,    -0.04125368883,     0.00757424136,     -0.0016068753,      0.3260523493,       43.04752566
          0,           0,           5,      -3.115804069,       -2.65677465,      -3.241028498,       -2.77598385,           17.5875,    0.003352670387,      0.3073500834,   -0.001720968176,       0.158454899,     -0.2443946385,    -0.04122117348,    0.003352670387,   -0.001720968176,      0.3073500834,       91.67321804
          0,           0,           6,      -3.187617404,      -2.698599142,      -3.320191887,      -2.830707272,           17.5875,    0.003983182859,      0.2886863283,   -0.001742429625,      0.1544251352,     -0.2259040399,    -0.04223707592,    0.003983182859,   -0.001742429625,      0.2886863283,       72.47629308
          0,           0,           7,      -3.232602121,      -2.733973054,      -3.386281107,      -2.876156929,           17.5875,    0.008099810818,      0.2761989486,   -0.001623906864,      0.1441546486,     -0.2154344276,    -0.03978667861,    0.008099810818,   -0.001623906864,      0.2761989486,       34.09943204
          0,           0,           8,      -3.267346207,      -2.764881813,      -3.438746315,      -2.915115616,           17.5875,     0.01206653917,      0.2665746137,    -0.00145187673,      0.1290337362,     -0.2068987221,    -0.03711488099,     0.01206653917,    -0.00145187673,      0.2665746137,       22.09205223
          0,           0,           9,      -3.297789086,      -2.792822076,      -3.474164102,      -2.954298655,           17.5875,     0.01556282825,      0.2619928981,   -0.001273852677,      0.1192076285,     -0.2039423125,    -0.03466221789,     0.01556282825,   -0.001273852677,      0.2619928981,       16.83452994
          0,           0,          10,      -3.330191095,      -2.820754029,      -3.509885543,      -2.993828273,           17.5875,     0.01730391694,      0.2590864222,   -0.001157469834,      0.1101494371,     -0.2013981091,    -0.03224297578,     0.01730391694,   -0.001157469834,      0.2590864222,       14.97270376
          0,           0,          11,       -3.36072121,      -2.846214334,      -3.539208849,      -3.036888738,           17.5875,     0.01858625024,      0.2602573982,   -0.001079497226,      0.1072101313,     -0.2032569615,    -0.03062561101,     0.01858625024,   -0.001079497226,      0.2602573982,       14.00268451
          0,           0,          12,      -3.378571037,      -2.869443661,      -3.562356358,      -3.078382031,           17.5875,     0.01875792819,      0.2615789831,   -0.001085660218,      0.1050231862,     -0.2039065864,    -0.02941424238,     0.01875792819,   -0.001085660218,      0.2615789831,       13.94498265
          0,           0,          13,      -3.392354629,      -2.889802784,      -3.578072633,      -3.118190316,           17.5875,     0.01913054074,      0.2647964505,   -0.001102800777,      0.1070490461,     -0.2068142492,     -0.0289539013,     0.01913054074,   -0.001102800777,      0.2647964505,       13.84155598
          0,           0,          14,      -3.419771961,      -2.910880022,      -3.601910747,      -3.155647311,           17.5875,     0.01915394196,      0.2669130676,   -0.001164277103,       0.107501727,     -0.2081216133,    -0.02819328878,     0.01915394196,   -0.001164277103,      0.2669130676,       13.93515069
          0,           0,          15,      -3.459188616,      -2.930042122,      -3.626658581,      -3.190269261,           17.5875,     0.01972196804,      0.2698123378,   -0.001189681853,      0.1088120103,     -0.2108830651,    -0.02778991831,     0.01972196804,   -0.001189681853,      0.2698123378,        13.6808019
          0,           0,          16,      -3.509558061,      -2.948347122,      -3.646266803,      -3.219955358,           17.5875,     0.02007068095,      0.2711280508,   -0.001242080874,       0.108873048,     -0.2117205526,      -0.027168961,     0.02007068095,   -0.001242080874,      0.2711280508,       13.50866229
          0,           0,          17,      -3.573642324,      -2.964338546,      -3.661041782,      -3.242715923,           17.5875,     0.02089578393,      0.2729179878,   -0.001248035363,      0.1099363046,     -0.2136247314,     -0.0270307345,     0.02089578393,   -0.001248035363,      0.2729179878,       13.06091165
          0,           0,          18,      -3.651167207,      -2.980789641,      -3.677611525,       -3.26080163,           17.5875,     0.02146821956,      0.2733171686,   -0.001278502319,      0.1098094242,     -0.2138701506,    -0.02656857786,     0.02146821956,   -0.001278502319,      0.2733171686,       12.73124527
          0,           0,          19,      -3.712989035,      -2.995622225,      -3.691712006,      -3.274376508,           17.5875,     0.02240714198,       0.274447094,   -0.001260978559,      0.1101093971,     -0.2153783799,    -0.02637093968,     0.02240714198,   -0.001260978559,       0.274447094,       12.24819721
          0,           0,          20,      -3.738630336,      -3.009631465,       -3.70221027,      -3.286064006,           17.5875,     0.02294954417,      0.2743189782,   -0.001278230482,      0.1100968856,     -0.2152495738,    -0.02608331841,     0.02294954417,   -0.001278230482,      0.2743189782,       11.95313406
          0,           0,          21,      -3.734906034,       -3.02300135,      -3.710300582,      -3.296307694,           17.5875,     0.02373812087,      0.2749790118,   -0.001253811228,      0.1104971532,     -0.2163342773,    -0.02600607267,     0.02373812087,   -0.001253811228,      0.2749790118,        11.5838576
          0,           0,          22,      -3.729981333,      -3.037045686,      -3.719465201,      -3.306652812,           17.5875,     0.02411205065,      0.2745419006,   -0.001269627151,      0.1109036477,     -0.2159291199,    -0.02586092183,     0.02411205065,   -0.001269627151,      0.2745419006,       11.38608676
          0,           0,          23,      -3.729998038,      -3.051497978,       -3.72649434,      -3.315953274,           17.5875,     0.02469475406,      0.2749263389,   -0.001245188665,      0.1113437321,     -0.2167486551,    -0.02582050208,     0.02469475406,   -0.001245188665,      0.2749263389,        11.1329855
          0,           0,          24,      -3.741126663,      -3.066520376,       -3.73350183,       -3.32519489,           17.5875,     0.02488353882,       0.274304665,   -0.001262611782,       0.111818729,     -0.2161722692,    -0.02572135204,     0.02488353882,   -0.001262611782,       0.274304665,       11.02353917
          0,           0,          25,      -3.756974926,      -3.081974341,      -3.739110483,      -3.333306772,           17.5875,     0.02527840198,       0.274470104,   -0.001240741452,      0.1121355148,     -0.2167669253,    -0.02568936654,     0.02527840198,   -0.001240741452,       0.274470104,       10.85788984
          0,           0,          26,      -3.775621954,       -3.09772496,      -3.746547155,        -3.3416897,           17.5875,     0.02532406435,      0.2737037024,   -0.001260591914,      0.1125524322,     -0.2160532531,    -0.02561412904,     0.02532406435,   -0.001260591914,      0.2737037024,       10.80804797
          0,           0,          27,      -3.787623573,      -3.113684069,      -3.752628723,      -3.349286544,           17.5875,     0.02559418492,      0.2737348943,   -0.001240287795,      0.1127121704,     -0.2165081688,    -0.02559979137,     0.02559418492,   -0.001240287795,      0.2737348943,       10.69519874
          0,           0,          28,      -3.795070827,      -3.129637064,      -3.760702641,      -3.357793137,           17.5875,      0.0255560811,      0.2729152835,   -0.001260676825,      0.1129539282,      -0.215740712,      -0.025532056,      0.0255560811,   -0.001260676825,      0.2729152835,       10.67907409
          0,           0,          29,      -3.796243034,      -3.146051592,      -3.767408802,      -3.365966775,           17.5875,     0.02575458479,      0.2728937454,   -0.001240210493,      0.1128782045,     -0.2161322431,    -0.02550434236,     0.02575458479,   -0.001240210493,      0.2728937454,       10.59592875
          0,           0,          30,      -3.798038467,      -3.162716382,      -3.776596532,      -3.376022454,           17.5875,     0.02566997565,      0.2720593587,    -0.00125980366,      0.1128919965,     -0.2153429182,     -0.0254096875,     0.02566997565,    -0.00125980366,      0.2720593587,       10.59834892
          0,           0,          31,      -3.798801691,      -3.180218063,      -3.784303868,      -3.386214624,           17.5875,     0.02582334742,       0.272001762,   -0.001238264956,      0.1126276762,     -0.2156828466,      -0.025360984,     0.02582334742,   -0.001238264956,       0.272001762,       10.53317208
          0,           0,          32,      -3.803203288,      -3.198175225,      -3.794808046,      -3.398664573,           17.5875,     0.02570559613,      0.2711497837,    -0.00125671869,      0.1125161296,     -0.2148651911,    -0.02525308105,     0.02570559613,    -0.00125671869,      0.2711497837,       10.54827837
          0,           0,          33,      -3.807280549,      -3.217135514,       -3.80377784,      -3.411339419,           17.5875,     0.02582015712,      0.2710514877,   -0.001234159385,      0.1122044673,      -0.215148847,    -0.02521566028,     0.02582015712,   -0.001234159385,      0.2710514877,       10.49766996
          0,           0,          34,      -3.813945575,      -3.236434474,      -3.815792549,      -3.426325553,           17.5875,     0.02567611055,      0.2701751378,   -0.001251420473,       0.112034106,     -0.2142970522,    -0.02510469332,     0.02567611055,   -0.001251420473,      0.2701751378,       10.52243241
          0,           0,          35,       -3.81849148,       -3.25690254,        -3.8258702,      -3.441333052,           17.5875,     0.02576541175,      0.2700346156,   -0.001227922041,      0.1117092371,     -0.2145265585,    -0.02507924233,     0.02576541175,   -0.001227922041,      0.2700346156,       10.48050845
          0,           0,          36,       -3.82434394,      -3.277704416,      -3.839422438,       -3.45843398,           17.5875,     0.02560669114,      0.2691308484,   -0.001244552478,      0.1115279794,     -0.2136406309,    -0.02496853536,     0.02560669114,   -0.001244552478,      0.2691308484,       10.51017669
          0,           0,          37,      -3.827409414,      -3.299935213,      -3.850686045,      -3.475753769,           17.5875,     0.02568084811,      0.2689569865,   -0.001220887145,      0.1112317588,     -0.2138273463,    -0.02496081051,     0.02568084811,   -0.001220887145,      0.2689569865,       10.47305702
          0,           0,          38,      -3.831872818,      -3.322309565,      -3.865408392,      -3.495477454,           17.5875,     0.02551544521,      0.2680379281,   -0.001237522263,      0.1110454753,     -0.2129166183,     -0.0248489054,     0.02551544521,   -0.001237522263,      0.2680379281,       10.50492852
          0,           0,          39,      -3.833472143,      -3.346223591,      -3.876818127,      -3.515394817,           17.5875,     0.02558236807,       0.267856209,   -0.001214261957,      0.1107598357,     -0.2130813257,    -0.02485109344,     0.02558236807,   -0.001214261957,       0.267856209,       10.47034458
